   No        D0           lonR           latR             dR         L         W    strike       dip      rake         x         y flag
  256     1.388     119.848282      -1.251330       2.664200      5.00      5.00   161.753    78.826   -20.864   -110.00     10.00    0
  257     1.665     119.846710      -1.206140       2.664200      5.00      5.00   165.840    81.994    -9.437   -105.00     10.00    0
  258     2.056     119.845207      -1.160950       2.664200      5.00      5.00   168.621    89.941     3.620   -100.00     10.00    0
  259     2.530     119.843643      -1.115760       2.664200      5.00      5.00   348.472    80.209   -15.066    -95.00     10.00    0
  260     3.056     119.842072      -1.070570       2.664200      5.00      5.00   347.317    72.745   -22.066    -90.00     10.00    0
  261     3.559     119.840500      -1.025380       2.664200      5.00      5.00   345.840    67.433   -25.820    -85.00     10.00    0
  262     3.883     119.838928      -0.980190       2.664200      5.00      5.00   344.895    65.237   -27.482    -80.00     10.00    0
  263     4.042     119.837357      -0.934990       2.664200      5.00      5.00   344.509    64.217   -27.741    -75.00     10.00    0
  264     4.048     119.835793      -0.889800       2.664200      5.00      5.00   343.986    63.474   -26.928    -70.00     10.00    0
  265     3.896     119.834221      -0.844610       2.664200      5.00      5.00   343.528    63.675   -25.423    -65.00     10.00    0
  266     3.686     119.832657      -0.799420       2.664200      5.00      5.00   342.747    63.788   -23.372    -60.00     10.00    0
  267     3.503     119.831093      -0.754230       2.664200      5.00      5.00   341.915    63.705   -19.993    -55.00     10.00    0
  268     3.374     119.829521      -0.709040       2.664200      5.00      5.00   341.253    65.161   -15.593    -50.00     10.00    0
  269     3.292     119.827950      -0.663850       2.664200      5.00      5.00   340.870    69.153    -9.862    -45.00     10.00    0
  270     3.217     119.826378      -0.618660       2.664200      5.00      5.00   341.092    76.172    -1.189    -40.00     10.00    0
  271     3.123     119.824806      -0.573470       2.664200      5.00      5.00   341.194    85.492     9.222    -35.00     10.00    0
  272     3.051     119.823242      -0.528280       2.664200      5.00      5.00   342.943    86.466    12.181    -30.00     10.00    0
  273     3.021     119.821671      -0.483090       2.664200      5.00      5.00   346.670    80.208     8.350    -25.00     10.00    0
  274     3.121     119.820099      -0.437900       2.664200      5.00      5.00   350.400    72.895     3.259    -20.00     10.00    0
  275     3.384     119.818527      -0.392700       2.664200      5.00      5.00   352.608    67.170    -1.459    -15.00     10.00    0
  276     3.680     119.816963      -0.347510       2.664200      5.00      5.00   353.339    64.817    -4.728    -10.00     10.00    0
  277     3.901     119.815399      -0.302320       2.664200      5.00      5.00   353.521    64.698    -6.753     -5.00     10.00    0
  278     3.928     119.813828      -0.257130       2.664200      5.00      5.00   354.121    65.656    -6.803      0.00     10.00    0
  279     3.770     119.812263      -0.211940       2.664200      5.00      5.00   354.412    65.728    -6.098      5.00     10.00    0
  280     3.409     119.810692      -0.166750       2.664200      5.00      5.00   353.863    64.823    -5.134     10.00     10.00    0
  281     2.977     119.809128      -0.121560       2.664200      5.00      5.00   351.290    62.367    -5.053     15.00     10.00    0
  282     2.509     119.807564      -0.076370       2.664200      5.00      5.00   347.421    61.990    -3.779     20.00     10.00    0
  283     2.194     119.806000      -0.031180       2.664200      5.00      5.00   342.298    63.412    -2.059     25.00     10.00    0
  284     1.972     119.804428       0.014020       2.664200      5.00      5.00   337.228    70.140     1.727     30.00     10.00    0
  285     1.794     119.802856       0.059210       2.664200      5.00      5.00   332.676    80.280     8.698     35.00     10.00    0
  286     1.558     119.801300       0.104400       2.664200      5.00      5.00   330.060    84.690    11.814     40.00     10.00    0
  287     1.174     119.799728       0.149590       2.664200      5.00      5.00   329.415    84.760    11.527     45.00     10.00    0
  288     0.631     119.798172       0.194780       2.664200      5.00      5.00   329.541    83.059     9.661     50.00     10.00    0
